   -3.096410E-03    1.222343E-03    1.656000E+01
   -3.043540E-03    1.321752E-03    1.660000E+01
   -2.986857E-03    1.417059E-03    1.664000E+01
   -2.926530E-03    1.508192E-03    1.668000E+01
   -2.862726E-03    1.595089E-03    1.672000E+01
   -2.795618E-03    1.677696E-03    1.676000E+01
   -2.725380E-03    1.755967E-03    1.680000E+01
   -2.652185E-03    1.829862E-03    1.684000E+01
   -2.576211E-03    1.899353E-03    1.688000E+01
   -2.497635E-03    1.964414E-03    1.692000E+01
   -2.416633E-03    2.025031E-03    1.696000E+01
   -2.333386E-03    2.081195E-03    1.700000E+01
   -2.248069E-03    2.132907E-03    1.704000E+01
   -2.160862E-03    2.180171E-03    1.708000E+01
   -2.071942E-03    2.223002E-03    1.712000E+01
   -1.981486E-03    2.261420E-03    1.716000E+01
   -1.889667E-03    2.295451E-03    1.720000E+01
   -1.796662E-03    2.325129E-03    1.724000E+01
   -1.702643E-03    2.350493E-03    1.728000E+01
   -1.607779E-03    2.371588E-03    1.732000E+01
   -1.512240E-03    2.388468E-03    1.736000E+01
   -1.416193E-03    2.401188E-03    1.740000E+01
   -1.319800E-03    2.409812E-03    1.744000E+01
   -1.223224E-03    2.414408E-03    1.748000E+01
   -1.126622E-03    2.415048E-03    1.752000E+01
   -1.030150E-03    2.411812E-03    1.756000E+01
   -9.339584E-04    2.404782E-03    1.760000E+01
   -8.381966E-04    2.394045E-03    1.764000E+01
   -7.430089E-04    2.379692E-03    1.768000E+01
   -6.485362E-04    2.361818E-03    1.772000E+01
   -5.549153E-04    2.340523E-03    1.776000E+01
   -4.622789E-04    2.315909E-03    1.780000E+01
   -3.707556E-04    2.288082E-03    1.784000E+01
   -2.804695E-04    2.257151E-03    1.788000E+01
   -1.915405E-04    2.223227E-03    1.792000E+01
   -1.040835E-04    2.186424E-03    1.796000E+01
   -1.820917E-05    2.146859E-03    1.800000E+01
    6.597683E-05    2.104650E-03    1.804000E+01
    1.483735E-04    2.059918E-03    1.808000E+01
    2.288849E-04    2.012785E-03    1.812000E+01
    3.074199E-04    1.963373E-03    1.816000E+01
    3.838922E-04    1.911809E-03    1.820000E+01
    4.582209E-04    1.858217E-03    1.824000E+01
    5.303299E-04    1.802724E-03    1.828000E+01
    6.001482E-04    1.745456E-03    1.832000E+01
    6.676098E-04    1.686541E-03    1.836000E+01
    7.326541E-04    1.626106E-03    1.840000E+01
    7.952252E-04    1.564278E-03    1.844000E+01
    8.552725E-04    1.501183E-03    1.848000E+01
    9.127505E-04    1.436949E-03    1.852000E+01
    9.676184E-04    1.371700E-03    1.856000E+01
    1.019841E-03    1.305561E-03    1.860000E+01
    1.069387E-03    1.238656E-03    1.864000E+01
    1.116231E-03    1.171108E-03    1.868000E+01
    1.160353E-03    1.103036E-03    1.872000E+01
    1.201735E-03    1.034561E-03    1.876000E+01
    1.240367E-03    9.658007E-04    1.880000E+01
    1.276242E-03    8.968700E-04    1.884000E+01
    1.309357E-03    8.278830E-04    1.888000E+01
    1.339716E-03    7.589510E-04    1.892000E+01
    1.367323E-03    6.901834E-04    1.896000E+01
    1.392190E-03    6.216868E-04    1.900000E+01
    1.414333E-03    5.535655E-04    1.904000E+01
    1.433770E-03    4.859209E-04    1.908000E+01
    1.450524E-03    4.188517E-04    1.912000E+01
    1.464622E-03    3.524537E-04    1.916000E+01
    1.476095E-03    2.868198E-04    1.920000E+01
    1.484976E-03    2.220396E-04    1.924000E+01
    1.491304E-03    1.581998E-04    1.928000E+01
    1.495120E-03    9.538365E-05    1.932000E+01
    1.496467E-03    3.367121E-05    1.936000E+01
    1.495392E-03   -2.686086E-05    1.940000E+01
    1.491947E-03   -8.613931E-05    1.944000E+01
    1.486183E-03   -1.440944E-04    1.948000E+01
    1.478156E-03   -2.006598E-04    1.952000E+01
    1.467925E-03   -2.557728E-04    1.956000E+01
    1.455551E-03   -3.093744E-04    1.960000E+01
    1.441094E-03   -3.614089E-04    1.964000E+01
    1.424621E-03   -4.118244E-04    1.968000E+01
    1.406198E-03   -4.605728E-04    1.972000E+01
    1.385894E-03   -5.076092E-04    1.976000E+01
    1.363778E-03   -5.528928E-04    1.980000E+01
    1.339923E-03   -5.963860E-04    1.984000E+01
    1.314401E-03   -6.380552E-04    1.988000E+01
    1.287286E-03   -6.778701E-04    1.992000E+01
    1.258654E-03   -7.158041E-04    1.996000E+01
    1.228580E-03   -7.518342E-04    2.000000E+01
    1.197143E-03   -7.859407E-04    2.004000E+01
    1.164418E-03   -8.181076E-04    2.008000E+01
    1.130485E-03   -8.483222E-04    2.012000E+01
    1.095422E-03   -8.765751E-04    2.016000E+01
    1.059308E-03   -9.028605E-04    2.020000E+01
    1.022221E-03   -9.271756E-04    2.024000E+01
    9.842401E-04   -9.495209E-04    2.028000E+01
    9.454441E-04   -9.699001E-04    2.032000E+01
    9.059113E-04   -9.883199E-04    2.036000E+01
    8.657197E-04   -1.004790E-03    2.040000E+01
    8.249468E-04   -1.019323E-03    2.044000E+01
    7.836694E-04   -1.031934E-03    2.048000E+01
    7.419637E-04   -1.042642E-03    2.052000E+01
    6.999050E-04   -1.051468E-03    2.056000E+01
    6.575676E-04   -1.058435E-03    2.060000E+01
    6.150249E-04   -1.063569E-03    2.064000E+01
    5.723489E-04   -1.066899E-03    2.068000E+01
    5.296107E-04   -1.068455E-03    2.072000E+01
    4.868799E-04   -1.068270E-03    2.076000E+01
    4.442247E-04   -1.066380E-03    2.080000E+01
    4.017119E-04   -1.062821E-03    2.084000E+01
    3.594066E-04   -1.057633E-03    2.088000E+01
    3.173723E-04   -1.050857E-03    2.092000E+01
    2.756709E-04   -1.042534E-03    2.096000E+01
    2.343625E-04   -1.032711E-03    2.100000E+01
    1.935053E-04   -1.021431E-03    2.104000E+01
    1.531556E-04   -1.008743E-03    2.108000E+01
    1.133678E-04   -9.946939E-04    2.112000E+01
    7.419442E-05   -9.793347E-04    2.116000E+01
    3.568579E-05   -9.627158E-04    2.120000E+01
   -2.109764E-06   -9.448889E-04    2.124000E+01
   -3.914603E-05   -9.259067E-04    2.128000E+01
   -7.537894E-05   -9.058228E-04    2.132000E+01
   -1.107666E-04   -8.846912E-04    2.136000E+01
   -1.452693E-04   -8.625667E-04    2.140000E+01
   -1.788494E-04   -8.395046E-04    2.144000E+01
   -2.114719E-04   -8.155605E-04    2.148000E+01
   -2.431035E-04   -7.907904E-04    2.152000E+01
